arb_pollen_data_id,site_id,sample_id,pcnt_arb_pollen
2392,17,2392,45.07772020725388
2393,17,2393,35.64954682779456
2394,17,2394,30
2395,17,2395,26.167076167076168
2396,17,2396,30.85399449035813
2397,17,2397,33.70607028753993
2398,17,2398,29.44383860414395
2399,17,2399,31.645569620253166
2400,17,2400,25.36764705882353
2401,17,2401,31.333333333333332
2402,17,2402,33.37837837837838
2403,17,2403,33.93103448275862
2404,17,2404,41.605839416058394
2405,17,2405,28.571428571428573
2406,17,2406,39.361702127659576
2407,17,2407,21.792260692464357
2408,17,2408,22.30769230769231
2409,17,2409,33.87096774193549
2410,17,2410,35.88390501319262
2411,17,2411,18.528610354223435
2412,17,2412,24.41860465116279
2413,17,2413,18.376068376068375
2414,17,2414,34.67741935483871
2415,17,2415,20.72538860103627
2416,17,2416,15.919282511210763
2417,17,2417,31.318681318681318
2418,17,2418,26.457399103139014
2419,17,2419,44.6866485013624
2420,17,2420,22.144112478031634
2421,17,2421,21.551724137931036
2422,17,2422,16.332378223495702
2423,17,2423,21.616541353383457
2424,17,2424,18.0327868852459
2425,17,2425,18.731117824773413
2426,17,2426,16.18705035971223
2427,17,2427,22.55489021956088
2428,17,2428,20.626631853785902
2429,17,2429,33.97312859884836
2430,17,2430,15.957446808510639
2431,17,2431,25.28363047001621
2432,17,2432,17.921146953405017
2433,17,2433,20.66420664206642
2434,17,2434,15.555555555555557
2435,17,2435,14.676616915422885
2436,17,2436,10.756972111553784
2437,17,2437,8.686440677966102
2438,17,2438,6.540697674418604
2439,17,2439,11.547344110854503
2440,17,2440,3.3300685602350635
2441,17,2441,7.1065989847715745
2442,17,2442,11.311053984575835
2443,17,2443,10.899182561307903
2444,17,2444,9.837962962962962
2445,17,2445,12.927756653992395
2446,17,2446,13.381995133819952
2447,17,2447,9.605911330049262
2448,17,2448,15.319148936170214
2449,17,2449,13.048933500627353
2450,17,2450,13.725490196078432
2451,17,2451,11.462450592885375
2452,17,2452,16.210045662100455
2453,17,2453,14.078674948240165
2454,17,2454,17.788461538461537
2455,18,2455,51.16731517509727
2456,18,2456,71.62534435261708
2457,18,2457,76.62337662337663
2458,18,2458,75.72559366754618
2459,18,2459,75.6440281030445
2460,18,2460,71.16402116402116
2461,18,2461,73.95543175487465
2462,18,2462,85.54502369668246
2463,18,2463,88.59556494192186
2464,18,2464,85.42825361512791
2465,18,2465,85.08158508158509
2466,18,2466,81.9905213270142
2467,18,2467,82.61363636363636
2468,18,2468,82.65424912689174
2469,18,2469,84.37900128040974
2470,18,2470,85.97914252607184
2471,18,2471,83.10038119440915
2472,18,2472,85.67901234567901
2473,18,2473,81.2743823146944
2474,18,2474,82.48081841432226
2475,18,2475,82.85714285714286
2476,18,2476,79.52488687782805
2477,18,2477,83.80952380952381
2478,18,2478,84.30913348946136
2479,18,2479,73.97476340694006
2480,18,2480,73.71900826446281
2481,18,2481,82.37986270022883
2482,18,2482,81.73690932311621
2483,18,2483,90.27611044417768
2484,18,2484,90.98557692307692
2485,18,2485,88.39907192575406
2486,18,2486,85.27397260273972
2487,18,2487,91.6326530612245
2488,18,2488,91.91655801825293
2489,18,2489,89.43089430894308
2490,18,2490,92.9676511954993
2491,18,2491,89.01273885350318
2492,18,2492,88.34782608695653
2493,18,2493,86.78343949044586
2494,18,2494,87.73234200743494
2495,18,2495,86.74418604651163
2496,18,2496,90.57815845824412
2497,18,2497,81.85654008438819
2498,18,2498,87.6010781671159
2499,18,2499,88.55633802816901
2500,18,2500,85.93073593073593
2501,18,2501,86.875
2502,18,2502,66.796875
2503,18,2503,51.885098743267505
2504,18,2504,32.56997455470738
2505,18,2505,37.89954337899543
2506,18,2506,33.91089108910891
2507,18,2507,27.30627306273063
2508,18,2508,27.87979966611018
2509,18,2509,41.25766871165644
2510,18,2510,41.59061277705346
2511,18,2511,65.56016597510373
2512,18,2512,75.89424572317263
2513,18,2513,68.91891891891892
2514,18,2514,36.6412213740458
2515,18,2515,13.677811550151976
2516,18,2516,15.538847117794484
2517,18,2517,18.627450980392158
2518,18,2518,20.32520325203252
2519,18,2519,21.508379888268156
2520,18,2520,19.71153846153846
2521,18,2521,15.81920903954802
2522,18,2522,17.771084337349397
2523,18,2523,17.684887459807072
2524,18,2524,14.465408805031446
2525,18,2525,9.523809523809524
2526,18,2526,9.970674486803519
2527,18,2527,7.5075075075075075
2528,18,2528,9.056603773584905
2529,18,2529,10.739856801909308
2530,18,2530,14.385964912280702
2531,18,2531,12.378640776699028
2532,18,2532,14.130434782608695
2533,18,2533,13.157894736842104
2534,18,2534,18.027210884353742
2535,18,2535,12.363067292644757
2536,18,2536,20.723684210526315
2537,18,2537,28.205128205128204
2538,18,2538,12.28733459357278
2539,18,2539,22.370936902485656
2540,18,2540,23.076923076923077
2541,18,2541,17.897727272727273
2542,18,2542,25.77639751552795
2543,18,2543,24.361948955916475
2544,18,2544,16.526610644257705
2545,18,2545,15.54054054054054
2546,18,2546,20.712694877505566
2547,18,2547,16.9811320754717
2548,18,2548,16.849015317286653
2549,18,2549,37.65765765765766
2550,18,2550,26.997245179063363
2551,18,2551,25.116279069767444
2552,18,2552,29.069767441860467
2553,18,2553,9.451219512195122
2554,18,2554,13.714285714285714
2555,18,2555,27.505330490405115
2556,18,2556,24.88262910798122
2557,18,2557,34.31890179514256
2558,18,2558,16.52542372881356
2559,18,2559,16.07142857142857
2560,18,2560,7.803468208092486
2561,18,2561,10.982658959537572
2562,18,2562,14.13427561837456
2563,18,2563,11.235955056179776
2564,18,2564,14.325842696629215
2565,18,2565,47.74193548387097
2566,18,2566,37.77777777777778
2567,18,2567,44.63414634146341
2568,18,2568,36.391437308868504
2569,18,2569,7.5418994413407825
2570,18,2570,7.541899441340782
2571,18,2571,6.823529411764706
2572,18,2572,6.095551894563427
2573,18,2573,18.105849582172702
2574,18,2574,15.604395604395602
2575,18,2575,19.829424307036245
2576,18,2576,23.20328542094456
2577,18,2577,16.25487646293888
2578,18,2578,10.81081081081081
2579,18,2579,4.590818363273453
2580,18,2580,10.112359550561797
2581,18,2581,16.53290529695024
2582,18,2582,21.47058823529412
2583,18,2583,38.68613138686131
2584,18,2584,26.047904191616766
2585,18,2585,21.076233183856502
2586,18,2586,20.422535211267608
2587,18,2587,53.24675324675325
2588,18,2588,30.76923076923077
2589,18,2589,32.32462173314993
2590,18,2590,20.652173913043477
2591,18,2591,24.27480916030534
2592,18,2592,22.851919561243143
2593,18,2593,23.776223776223777
2594,18,2594,38.225255972696246
2595,18,2595,44.39946018893387
2596,18,2596,53.307392996108945
2597,18,2597,64.21052631578948
2598,18,2598,65.1252408477842
2599,18,2599,55.639097744360896
2600,18,2600,49.616858237547895
2601,18,2601,13.313609467455622
2602,18,2602,22.67037552155772
2603,18,2603,71.09826589595376
2604,18,2604,58.15899581589958
2605,18,2605,65.6188605108055
2606,18,2606,53.638253638253644
2607,18,2607,57.09090909090909
2608,18,2608,36.26943005181347
2609,18,2609,39.140811455847256
2610,18,2610,58.070500927643785
2611,18,2611,29.941860465116278
2612,18,2612,15.635179153094464
2613,18,2613,20.977011494252874
2614,18,2614,12.135176651305684
2615,18,2615,9.523809523809524
2616,18,2616,12.101910828025478
2617,18,2617,14.59227467811159
2618,18,2618,22.529644268774703
2619,18,2619,19.402985074626866
2620,18,2620,30.96085409252669
2621,18,2621,27.89855072463768
2622,18,2622,31.26934984520124
2623,18,2623,29.225352112676056
2624,18,2624,39.83050847457627
2625,18,2625,21.19402985074627
2626,18,2626,14.606741573033707
2627,18,2627,30.81761006289308
2628,18,2628,23.004694835680752
2629,18,2629,27.3109243697479
2630,18,2630,13.688212927756654
2631,18,2631,19.587628865979383
2632,18,2632,37.62057877813505
2633,18,2633,29.95391705069124
2634,18,2634,42.80442804428045
2635,18,2635,46.13526570048309
2636,18,2636,59.64912280701754
2637,18,2637,65
2638,18,2638,41.11111111111111
2639,18,2639,43.30543933054393
2640,18,2640,25.255972696245735
2641,18,2641,37.76978417266187
2642,18,2642,43.127962085308056
2643,18,2643,46.38949671772429
2644,18,2644,55.04761904761905
2645,18,2645,59.660297239915074
2646,18,2646,48.455598455598455
2647,18,2647,61.759425493716336
2648,18,2648,77.12177121771217
2649,18,2649,41.75627240143369
2650,18,2650,35.35791757049891
2651,18,2651,51.00806451612903
2652,18,2652,32.12996389891697
2653,18,2653,37.11583924349882
2654,18,2654,67.44186046511628
2655,18,2655,68.44349680170576
2656,18,2656,83.83696416022488
2657,18,2657,80.93174431202601
2658,18,2658,72.25042301184433
2659,18,2659,59.39393939393939
2660,18,2660,49.5260663507109
2661,18,2661,44.85714285714286
2662,18,2662,55.41284403669725
2663,18,2663,59.96240601503759
2664,18,2664,45.729537366548044
2665,18,2665,75.96371882086167
2666,18,2666,85.14851485148515
2667,18,2667,84.03083700440529
2668,18,2668,86.6147859922179
2669,18,2669,86.1439312567132
2670,18,2670,91.62995594713657
2671,18,2671,81.69014084507042
2672,18,2672,29.78723404255319
2673,18,2673,19.952210274790918
2674,18,2674,23.190546528803544
2675,18,2675,15.429917550058892
2676,18,2676,15.3737658674189
2677,18,2677,16.52173913043478
2678,18,2678,15.945945945945946
2679,18,2679,19.941348973607038
2680,18,2680,59.85267034990792
2681,18,2681,78.8978494623656
2682,18,2682,76.12826603325415
2683,18,2683,83.01075268817205
2684,18,2684,83.15363881401618
2685,18,2685,85.6888888888889
2686,18,2686,81.2375249500998
2687,18,2687,86.29579375848033
2688,18,2688,82.57632166790766
2689,18,2689,62.852897473997025
2690,19,2690,84.13793103448276
2691,19,2691,89.67032967032968
2692,19,2692,92.09621993127148
2693,19,2693,92.90617848970251
2694,19,2694,90.45643153526972
2695,19,2695,90.29535864978902
2696,19,2696,92.41071428571428
2697,19,2697,81.61434977578476
2698,19,2698,91.66666666666667
2699,19,2699,81.46718146718146
2700,19,2700,92.21052631578948
2701,19,2701,95.56451612903226
2702,19,2702,95.07575757575758
2703,19,2703,90.4040404040404
2704,19,2704,93.44729344729345
2705,19,2705,94.04388714733543
2706,19,2706,92.18328840970351
2707,19,2707,93.17073170731707
2708,19,2708,89.66565349544074
2709,19,2709,87.43718592964824
2710,19,2710,75.72815533980582
2711,19,2711,62.950819672131146
2712,19,2712,54.58515283842795
2713,19,2713,52.199413489736074
2714,19,2714,48.857142857142854
2715,19,2715,40.25974025974026
2716,19,2716,41.4721723518851
2717,19,2717,42.44897959183673
2718,19,2718,36.577181208053695
2719,19,2719,63.31360946745563
2720,19,2720,53.874538745387454
2721,19,2721,56.355932203389834
2722,19,2722,42.79475982532751
2723,19,2723,52.77777777777777
2724,19,2724,37.333333333333336
2725,19,2725,32.69230769230769
2726,19,2726,55.25423728813559
2727,19,2727,49.23664122137405
2728,19,2728,64.47761194029852
2729,19,2729,69.90740740740742
2730,19,2730,65.91639871382637
2731,19,2731,57.394366197183096
2732,19,2732,62.482369534555716
2733,19,2733,56.28019323671497
2734,19,2734,58.74730021598271
2735,19,2735,48.73646209386281
2736,19,2736,63.414634146341456
2737,19,2737,37.61467889908257
2738,19,2738,47.940074906367045
2739,19,2739,47.46835443037975
2740,19,2740,43.542435424354245
2741,19,2741,39.78494623655914
2742,19,2742,26.99619771863118
2743,19,2743,31.65137614678899
2744,19,2744,3.5398230088495577
2745,19,2745,4.10958904109589
2746,19,2746,3.8043478260869565
2747,19,2747,0.9803921568627451
2748,19,2748,4.761904761904762
2749,19,2749,1.923076923076923
2750,19,2750,2.3391812865497075
2751,19,2751,2.711864406779661
2752,19,2752,5.038759689922481
2753,19,2753,1.6326530612244898
2754,19,2754,9.00900900900901
2755,19,2755,35.4066985645933
2756,19,2756,40.40150564617315
2757,19,2757,27.64227642276423
2758,19,2758,35.887096774193544
2759,19,2759,20.754716981132077
2760,19,2760,1.9169329073482428
2761,19,2761,2.7732463295269167
2762,19,2762,13.181818181818182
2763,19,2763,6.13861386138614
2764,19,2764,5.607476635514018
2765,19,2765,13.470319634703195
2766,19,2766,15.177065767284994
2767,19,2767,10.474631751227497
2768,19,2768,6.976744186046512
2769,19,2769,18.803418803418804
2770,19,2770,0.7936507936507936
2771,19,2771,4.5822102425876015
2772,19,2772,4.470588235294118
2773,19,2773,19.710144927536234
2774,19,2774,53.05164319248826
2775,19,2775,40.77380952380952
2776,19,2776,50.43478260869565
2777,19,2777,47.40259740259741
2778,19,2778,46.198830409356724
2779,19,2779,23.148148148148145
2780,19,2780,26.579520697167755
2781,19,2781,76.07655502392345
2782,19,2782,42.42424242424242
2783,19,2783,24.793388429752067
2784,19,2784,9.582309582309582
2785,19,2785,12.27154046997389
2786,19,2786,7.38341968911917
2787,19,2787,10.905349794238683
2788,19,2788,17.475728155339805
2789,19,2789,42.73624823695346
2790,19,2790,41.019417475728154
2791,19,2791,38.25000000000001
2792,19,2792,34.09836065573771
2793,19,2793,11.011904761904761
2794,19,2794,11.484593837535014
2795,19,2795,5.841121495327102
2796,19,2796,7.466666666666666
2797,19,2797,11.594202898550726
2798,19,2798,5.319148936170212
2799,19,2799,7.117437722419928
2800,20,2800,6.857142857142857
2801,20,2801,3.6328871892925427
2802,20,2802,5.8165548098434
2803,20,2803,5.045045045045045
2804,20,2804,6.971153846153846
2805,20,2805,6.367924528301887
2806,20,2806,15.34090909090909
2807,20,2807,16.820276497695854
2808,20,2808,11.832946635730858
2809,20,2809,14.087759815242494
2810,20,2810,7.386363636363637
2811,20,2811,12.045454545454545
2812,20,2812,6.928838951310862
2813,20,2813,7.517084282460137
2814,20,2814,6.779661016949152
2815,20,2815,13.963963963963964
2816,20,2816,16.605839416058394
2817,20,2817,25.612472160356347
2818,20,2818,18.817204301075268
2819,20,2819,17.51152073732719
2820,20,2820,14.855875831485587
2821,20,2821,17.35357917570499
2822,20,2822,29.099307159353348
2823,20,2823,31.788079470198674
2824,20,2824,29.213483146067418
2825,20,2825,20.577617328519853
2826,20,2826,17.83295711060948
2827,20,2827,21.17117117117117
2828,20,2828,15.625
2829,20,2829,19.277108433734938
2830,20,2830,15.107913669064747
2831,20,2831,16.55011655011655
2832,20,2832,16.428571428571427
2833,20,2833,21.153846153846153
2834,20,2834,20.72892938496583
2835,20,2835,21.241050119331742
2836,20,2836,18.595825426944973
2837,20,2837,23.22274881516588
2838,20,2838,24.407582938388625
2839,20,2839,41.2037037037037
2840,20,2840,39.14656771799629
2841,20,2841,40.61757719714964
2842,20,2842,42.3887587822014
2843,20,2843,39.44954128440367
2844,20,2844,30.4029304029304
2845,20,2845,30.697674418604652
2846,20,2846,32.7313769751693
2847,20,2847,22.371364653243848
2848,20,2848,17.823639774859288
2849,20,2849,17.66109785202864
2850,20,2850,10.843373493975903
2851,20,2851,4.929577464788733
2852,20,2852,1.8957345971563981
2853,20,2853,7.5
2854,20,2854,7.0257611241217806
2855,20,2855,6.517690875232775
2856,21,2856,14.429530201342283
2857,21,2857,14.801444043321299
2858,21,2858,11.91806331471136
2859,21,2859,10.196779964221825
2860,21,2860,7.6512455516014235
2861,21,2861,9.021113243761995
2862,21,2862,9.341500765696784
2863,21,2863,9.170305676855895
2864,21,2864,8.007448789571693
2865,21,2865,9.555189456342669
2866,21,2866,8.814102564102564
2867,21,2867,7.984790874524714
2868,21,2868,9.352517985611511
2869,21,2869,12.341197822141561
2870,21,2870,16.605166051660515
2871,21,2871,15.91289782244556
2872,21,2872,11.895910780669146
2873,21,2873,7.454545454545455
2874,21,2874,23.42007434944238
2875,21,2875,23.741007194244606
2876,21,2876,25.37593984962406
2877,21,2877,32.15613382899628
2878,21,2878,28.169014084507044
2879,21,2879,33.97312859884837
2880,21,2880,45.45454545454545
2881,21,2881,51.42314990512334
2882,21,2882,47.687400318979265
2883,21,2883,29.087452471482887
2884,21,2884,40.19292604501608
2885,21,2885,46.18320610687022
2886,21,2886,51.001821493624774
2887,21,2887,47.06927175843694
2888,21,2888,44.36741767764298
2889,21,2889,36.666666666666664
2890,21,2890,41.37931034482759
2891,21,2891,36.23931623931624
2892,21,2892,18.356643356643357
2893,21,2893,16.26984126984127
2894,21,2894,24.500907441016334
2895,21,2895,24.8015873015873
2896,21,2896,23.322147651006713
2897,21,2897,28.32550860719875
2898,21,2898,23.149905123339657
2899,21,2899,16.945996275605214
2900,21,2900,23.128119800332776
2901,21,2901,28.471001757469242
2902,21,2902,20.45088566827697
2903,21,2903,22.52427184466019
2904,21,2904,16.53439153439153
2905,21,2905,13.418079096045197
2906,21,2906,14.184397163120568
2907,21,2907,17.21170395869191
2908,21,2908,16.53905053598775
2909,21,2909,16.580310880829018
2910,21,2910,17.582417582417584
2911,21,2911,9.562398703403565
2912,21,2912,18.37121212121212
2913,21,2913,12.454873646209386
2914,21,2914,12.807881773399014
2915,21,2915,16.64050235478807
2916,21,2916,15.346534653465346
2917,21,2917,14.054054054054054
2918,21,2918,13.366336633663368
2919,21,2919,13.432835820895523
2920,21,2920,18.870967741935484
2921,21,2921,23.747680890538035
2922,21,2922,16.337522441651707
2923,21,2923,35.44093178036606
2924,21,2924,33.61064891846922
2925,21,2925,26.690391459074732
2926,21,2926,15.217391304347826
2927,21,2927,23.588039867109632
2928,21,2928,14.003944773175542
2929,21,2929,12.401574803149606
2930,21,2930,18
2931,21,2931,18.074324324324326
2932,21,2932,25.688073394495415
2933,21,2933,26.11111111111111
2934,21,2934,25.339366515837106
2935,21,2935,14.485165794066317
2936,21,2936,12.762237762237762
2937,21,2937,13.30049261083744
2938,21,2938,18.281535648994517
2939,21,2939,18.693284936479127
2940,21,2940,24.647887323943664
2941,21,2941,11.496350364963504
2942,21,2942,14.100486223662886
2943,21,2943,38.30935251798561
2944,21,2944,16.01423487544484
2945,21,2945,18.574108818011258
2946,23,3833,13.648293963254593
2947,23,3834,19.94818652849741
2948,23,3835,18.133333333333333
2949,23,3836,16.615384615384617
2950,23,3837,12.806539509536783
2951,23,3838,14.32748538011696
2952,23,3839,14.836795252225519
2953,23,3840,24.137931034482758
2954,23,3841,18.263473053892216
2955,23,3842,29.054054054054053
2956,23,3843,22.282608695652172
2957,23,3844,23.333333333333332
2958,23,3845,25.465838509316768
2959,23,3846,23.229461756373937
2960,23,3847,20.60606060606061
2961,23,3848,20.858895705521473
2962,23,3849,13.651877133105803
2963,23,3850,13.742690058479532
2964,23,3851,10.086455331412104
2965,23,3852,13.395638629283487
2966,23,3853,11.977715877437326
2967,23,3854,15.89242053789731
2968,23,3855,15.430861723446895
2969,23,3856,14.501510574018127
2970,23,3857,12.269938650306749
2971,23,3858,18.5378590078329
2972,23,3859,10.377358490566039
2973,23,3860,11.647727272727272
2974,23,3861,12.609970674486805
2975,23,3862,14.905149051490515
2976,23,3863,14.705882352941176
2977,23,3864,11.452513966480447
2978,23,3865,12.637362637362639
2979,23,3866,15.934065934065934
2980,23,3867,13.802816901408452
2981,23,3868,10.149253731343284
2982,23,3869,16.94915254237288
2983,23,3870,12.074303405572756
2984,23,3871,14.745308310991957
2985,23,3872,15.561959654178676
2986,23,3873,19.8019801980198
2987,23,3874,16.11940298507463
2988,23,3875,16.81159420289855
2989,23,3876,17.791411042944787
2990,23,3877,23.391812865497073
2991,23,3878,20.056497175141242
2992,23,3879,18.91891891891892
2993,23,3880,16.449086161879897
2994,24,3881,77.90262172284642
2995,24,3882,75.93896713615024
2996,24,3883,80.28933092224233
2997,24,3884,79.4186046511628
2998,24,3885,83.29896907216495
2999,24,3886,72.53521126760563
3000,24,3887,81.42857142857142
3001,24,3888,83.04278922345483
3002,24,3889,86.10169491525424
3003,24,3890,76.63885578069129
3004,24,3891,80.32454361054766
3005,24,3892,80.05050505050505
3006,24,3893,82.52032520325203
3007,24,3894,76.84824902723737
3008,24,3895,79.0352504638219
3009,24,3896,73.67424242424244
3010,24,3897,71.89922480620154
3011,24,3898,76.04651162790698
3012,24,3899,84.44444444444444
3013,24,3900,76.15894039735099
3014,24,3901,82.67148014440434
3015,24,3902,70.92337917485266
3016,24,3903,79.4811320754717
3017,24,3904,80.370942812983
3018,24,3905,86.32653061224491
3019,24,3906,77.38791423001949
3020,24,3907,73.04015296367113
3021,24,3908,70.63778580024068
3022,24,3909,72.53886010362694
3023,24,3910,73.01255230125523
3024,24,3911,59.298245614035096
3025,24,3912,65.3361344537815
3026,24,3913,59.13793103448276
3027,24,3914,64.30205949656751
3028,24,3915,68.57707509881423
3029,24,3916,68.29268292682926
3030,24,3917,63.286004056795136
3031,24,3918,62.92906178489702
3032,24,3919,61.813842482100235
3033,24,3920,63.80753138075314
3034,24,3921,60
3035,24,3922,65.51724137931033
3036,24,3923,66.97936210131333
3037,24,3924,69.69072164948453
3038,24,3925,70.2846975088968
3039,24,3926,68.57142857142857
3040,24,3927,68.6602870813397
3041,24,3928,70.28301886792453
3042,24,3929,68.70748299319727
3043,24,3930,65.26315789473684
3044,24,3931,67.49482401656314
3045,24,3932,73.56076759061834
3046,24,3933,73.21016166281755
3047,24,3934,66.1214953271028
3048,24,3935,74.8099891422367
3049,24,3936,69.6842105263158
3050,24,3937,61.29032258064516
3051,24,3938,60.79207920792079
3052,24,3939,55.016538037486214
3053,24,3940,56.36363636363637
3054,24,3941,49.644549763033176
3055,24,3942,19.086294416243653
3056,24,3943,59.19395465994962
3057,24,3944,61.7096018735363
3058,24,3945,63.12217194570135
3059,24,3946,70.15098722415796
3060,24,3947,62.278978388998034
3061,24,3948,55.152224824355976
3062,24,3949,68.51385390428212
3063,24,3950,70.27972027972028
3064,24,3951,65.20737327188941
3065,24,3952,68.08266360505166
3066,24,3953,71.09207708779444
3067,24,3954,71.92393736017897
3068,24,3955,77.125193199381755
3069,24,3956,80.95238095238095
3070,24,3957,75
3071,24,3958,92.59259259259258
3072,24,3959,76.49717514124295
3073,24,3960,34.987593052109176
3074,24,3961,11.973067915690867
3075,24,3962,15.33477321814255
3076,24,3963,1.4167188478396995
3077,24,3964,14.171656686626747
3078,24,3965,7.274401473296501
3079,24,3966,20.56737588652482
3080,24,3967,11.804087385482733
3081,24,3968,10.632344711807498
3082,24,3969,32.6171875
3083,24,3970,11.092851273623666
3084,24,3971,25.995174909529553
3085,24,3972,23.781094527363184
3086,24,3973,14.174589455488332
3087,24,3974,23.887079261672095
3088,24,3975,17.799811142587345
3089,24,3976,32.24852071005917
3090,24,3977,27.576197387518143
3091,24,3978,22.56756756756757
3092,24,3979,21.14508783344177
3093,24,3980,17.231523070641078
3094,24,3981,25.63956793632746
3095,24,3982,14.478619654913729
3096,24,3983,7.880676758682101
3097,24,3984,11.785297549591597
3098,24,3985,32.21311475409836
3099,24,3986,18.09376210771019
3100,24,3987,32.35668789808917
3101,24,3988,34.550371872887084
3102,24,3989,32.754342431761785
3103,24,3990,30.196483971044465
3104,24,3991,64.23135464231355
3105,24,3992,72.27564102564102
3106,24,3993,59.64630225080386
3107,24,3994,50.30303030303031
3108,24,3995,32.32595790609822
3109,24,3996,18.141592920353983
3110,24,3997,21.498371335504885
3111,24,3998,13.534675615212528
3112,24,3999,37.031484257871064
3113,24,4000,8.732057416267942
3114,24,4001,45.401459854014604
3115,24,4002,39.15574963609898
3116,24,4003,29.50631458094145
3117,24,4004,34.35294117647059
3118,24,4005,30.57142857142857
3119,24,4006,27.84503631961259
3120,24,4007,17.35256682223165
3121,24,4008,20.22038567493113
3122,24,4009,11.79435483870968
3123,24,4010,14.57610312345067
3124,24,4011,19.688446559930767
3125,24,4012,32.2502030869212
3126,24,4013,29.735682819383257
3127,24,4014,16.12121212121212
3128,24,4015,31.846473029045644
3129,24,4016,32.31707317073171
3130,24,4017,42.076502732240435
3131,24,4018,28.287461773700304
3132,24,4019,31.850117096018735
3133,24,4020,35.57993730407523
3134,24,4021,72.00488997555013
3135,24,4022,81.00113765642776
3136,24,4023,81.5043156596794
3137,24,4024,79.04411764705881
3138,24,4025,74.23312883435582
3139,24,4026,81.35135135135134
3140,24,4027,70.23086269744836
3141,24,4028,41.45454545454545
3142,24,4029,75.49019607843137
3143,24,4030,72.54237288135593
3144,24,4031,80.68432671081678
3145,24,4032,49.76816074188562
3146,24,4033,54.20219244823386
3147,24,4034,35.852090032154344
3148,24,4035,43.40071343638525
3149,24,4036,44.17767106842737
3150,24,4037,50.949367088607595
3151,24,4038,33.368756641870355
3152,24,4039,69.7452229299363
3153,24,4040,70.09249743062692
3154,24,4041,81.26491646778042
3155,24,4042,84.48275862068965
3156,24,4043,45.899632802937575
3157,24,4044,48.24766355140187
3158,24,4045,54.70914127423823
3159,24,4046,40.90909090909091
3160,24,4047,46.043165467625904
3161,24,4048,52.300242130750604
3162,24,4049,57.03125
3163,24,4050,53.24881141045959
3164,24,4051,50.71942446043165
3165,24,4052,46.98795180722891
3166,24,4053,14.0625
3167,24,4054,8.393083087304934
3168,24,4055,54.77582846003899
3169,24,4056,41.13821138211382
3170,24,4057,47.83783783783784
3171,24,4058,52.35849056603774
3172,24,4059,33.70165745856354
3173,24,4060,45.06666666666667
3174,24,4061,49.48096885813149
3175,24,4062,51.50300601202405
3176,24,4063,72.44701348747591
3177,24,4064,73.95209580838323
3178,24,4065,70.9812108559499
3179,24,4066,87.73148148148148
3180,24,4067,80.12048192771086
3181,24,4068,75.42735042735043
3182,24,4069,46.63677130044843
3183,24,4070,46.09720176730486
3184,24,4071,10.76079506511309
3185,25,4072,76.46687697160883
3186,25,4073,74.96274217585693
3187,25,4074,61.658841940532085
3188,25,4075,75.1231527093596
3189,25,4076,64.01816118047674
3190,25,4077,81.58205430932703
3191,25,4078,76.14068441064639
3192,25,4079,72.82958199356914
3193,25,4080,64.77987421383648
3194,25,4081,65.55555555555556
3195,25,4082,65.6984785615491
3196,25,4083,56.01336302895323
3197,25,4084,56.09929078014184
3198,25,4085,49.323017408123796
3199,25,4086,32.50239693192714
3200,25,4087,19.1358024691358
3201,25,4088,26.070038910505836
3202,25,4089,13.537117903930131
3203,25,4090,22.574257425742573
3204,25,4091,8.786936236391913
3205,25,4092,26.99619771863118
3206,25,4093,7.346938775510204
3207,25,4094,5.656108597285068
3208,25,4095,5.802707930367505
3209,25,4096,3.9014373716632442
3210,25,4097,11.548223350253807
3211,25,4098,18.65168539325843
3212,25,4099,12.861271676300579
3213,25,4100,18.86051080550098
3214,25,4101,15.36863966770509
3215,25,4102,20.50438596491228
3216,25,4103,8.932806324110672
3217,25,4104,15.21933751119069
3218,25,4105,10.707070707070708
3219,25,4106,9.367816091954023
3220,25,4107,10.29723991507431
3221,25,4108,7.832618025751073
3222,25,4109,6.551204819277109
3223,25,4110,4.3503821281599055
3224,25,4111,5.186020293122886
3225,25,4112,6.093489148580968
3226,25,4113,8.5801393728223
3227,25,4114,9.104938271604938
3228,25,4115,10.3739982190561
3229,25,4116,5.9352517985611515
3230,25,4117,3.658536585365854
3231,25,4118,3.6363636363636362
3232,25,4119,6.277533039647578
3233,25,4120,4.781997187060478
3234,25,4121,10.397830018083182
3235,25,4122,8.773354995938261
3236,25,4123,7.007874015748031
3237,25,4124,8.971193415637861
3238,25,4125,13.500678426051559
3239,25,4126,18.942731277533042
3240,25,4127,9.426013691416536
3241,25,4128,8.58695652173913
3242,25,4129,10.828547990155865
3243,25,4130,9.453471196454949
3244,25,4131,9.808612440191387
3245,25,4132,9.380530973451327
3246,25,4133,21.673690547862734
3247,25,4134,19.32573599240266
3248,25,4135,8.615682478218782
3249,25,4136,10.801393728222997
3250,25,4137,16.766981943250215
3251,25,4138,30.222222222222225
3252,25,4139,37.14585519412382
3253,25,4140,14.249037227214377
3254,25,4141,18.211648892534864
3255,25,4142,19.58762886597938
3256,25,4143,15.36231884057971
3257,25,4144,13.751169317118803
3258,25,4145,5.955056179775281
3259,25,4146,25.430210325047803
3260,25,4147,21.612903225806452
3261,25,4148,12.431842966194111
3262,25,4149,20.18739352640545
3263,25,4150,9.09090909090909
3264,25,4151,19.720624486442073
3265,25,4152,19.642857142857142
3266,25,4153,42.25978647686833
